chr	start	stop	num	list	COAD	LUAD	BRCAc	PRAD	SKCM	HIGI	SCC	DLBL	MESO	OVCA	SCLC	healthy	clusterID	distinct	num_distinct
16	54319866	54320082	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1148	{'8'}	1
16	54966442	54966494	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1149	{'3'}	1
16	55365186	55365224	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1150	{'12'}	1
16	57318226	57318285	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1151	{'8'}	1
16	57562947	57562998	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1152	{'6'}	1
16	57793676	57793729	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1153	{'3'}	1
16	57831813	57831860	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1154	{'5'}	1
16	66462102	66462153	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1155	{'11'}	1
16	66902116	66902168	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1156	{'7'}	1
16	67687478	67687649	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1157	{'12'}	1
16	67687717	67687800	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1158	{'12'}	1
16	67918700	67918754	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1159	{'4'}	1
16	68269822	68269928	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1160	{'5'}	1
16	68390396	68390455	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1161	{'9'}	1
16	68390619	68390711	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1162	{'12'}	1
16	68772102	68772162	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1163	{'8'}	1
16	70322106	70322171	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1164	{'12'}	1
16	70719568	70719687	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1165	{'8'}	1
16	71659967	71660050	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1166	{'8'}	1
16	71660103	71660343	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1167	{'8'}	1
16	73099921	73099972	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1168	{'4'}	1
16	80967106	80967170	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1169	{'7'}	1
16	81490544	81490621	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1170	{'6'}	1
16	81686870	81686952	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1171	{'11'}	1
16	84230315	84230396	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1172	{'7'}	1
16	84346527	84346728	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1173	{'8'}	1
16	84898073	84898126	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1174	{'5'}	1
16	85253968	85254021	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1175	{'12'}	1
16	85483173	85485946	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1176	{'11'}	1
16	85554617	85554779	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1177	{'9'}	1
16	85569002	85569022	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1178	{'6'}	1
16	85658855	85658913	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1179	{'11'}	1
16	85704676	85704822	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1180	{'11'}	1
16	87445550	87445589	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1181	{'11'}	1
16	87471779	87471830	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1182	{'4'}	1
16	87682072	87682078	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1183	{'12'}	1
16	87732304	87732439	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1184	{'8'}	1
16	88292944	88292994	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1185	{'9'}	1
16	88442976	88443040	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1186	{'5'}	1
16	88495765	88495824	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1187	{'9'}	1
16	88540396	88540457	2	6,9	0	0	0	0	0	1	0	0	1	0	0	0	1188	{'9', '6'}	2
16	88540532	88540583	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1189	{'7'}	1
16	88555554	88555593	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1190	{'6'}	1
16	88564275	88564366	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1191	{'6'}	1
16	88600907	88601129	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1192	{'6'}	1
16	88701380	88701443	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1193	{'4'}	1
16	88791869	88791919	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1194	{'11'}	1
16	88988994	88989091	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1195	{'11'}	1
16	89119767	89119786	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1196	{'9'}	1
16	89323146	89323203	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1197	{'9'}	1
16	89323667	89323795	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1198	{'8'}	1
16	89972603	89972678	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1199	{'5'}	1
16	89972743	89972817	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1200	{'5'}	1
16	90113984	90114063	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1201	{'8'}	1
17	182873	182929	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1202	{'5'}	1
17	229812	229833	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1203	{'7'}	1
17	934272	934358	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1204	{'4'}	1
17	934588	934633	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1205	{'4'}	1
17	934829	935068	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1206	{'4'}	1
17	943384	943385	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1207	{'5'}	1
17	1508205	1508278	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1208	{'12'}	1
17	1959033	1959261	4	11,3,11,3	0	0	2	0	0	0	0	0	0	0	2	0	1209	{'3', '11'}	2
17	1959376	1959432	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1210	{'11'}	1
17	1960204	1960323	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1211	{'11'}	1
17	1996237	1996287	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1212	{'2'}	1
17	4065422	4065482	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1213	{'3'}	1
17	4394525	4394576	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1214	{'2'}	1
17	4643287	4643338	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1215	{'5'}	1
17	5404103	5404375	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1216	{'7'}	1
17	5404430	5404484	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1217	{'7'}	1
17	6347494	6347592	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1218	{'8'}	1
17	6458620	6458680	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1219	{'11'}	1
17	6560574	6560633	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1220	{'4'}	1
17	6898896	6899003	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1221	{'7'}	1
17	7166001	7166072	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1222	{'5'}	1
17	9821317	9821355	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1223	{'11'}	1
17	10344099	10344156	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1224	{'11'}	1
17	12847474	12847564	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1225	{'5'}	1
17	14115299	14115358	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1226	{'6'}	1
17	14201923	14201994	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1227	{'10'}	1
17	15372665	15372716	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1228	{'3'}	1
17	17603870	17603930	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1229	{'11'}	1
17	17713887	17713941	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1230	{'3'}	1
17	17715993	17716057	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1231	{'3'}	1
17	18150485	18150564	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1232	{'3'}	1
17	19647076	19647135	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1233	{'2'}	1
17	21113325	21113389	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1234	{'4'}	1
17	27893311	27893640	7	3,3,4,3,3,4,4	0	0	4	3	0	0	0	0	0	0	0	0	1235	{'3', '4'}	2
17	27940340	27940404	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1236	{'11'}	1
17	29336223	29336347	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1237	{'5'}	1
17	30846313	30846546	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1238	{'1'}	1
17	30846640	30846691	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1239	{'1'}	1
17	31620066	31620330	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1240	{'8'}	1
17	31620389	31620434	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1241	{'8'}	1
17	36585261	36585332	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1242	{'3'}	1
17	36666121	36666210	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1243	{'11'}	1
17	36666366	36666415	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1244	{'7'}	1
17	36666658	36667132	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1245	{'7'}	1
17	37087114	37087177	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1246	{'2'}	1
17	38935886	38935907	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1247	{'2'}	1
17	40700314	40700517	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1248	{'5'}	1
17	40700560	40700637	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1249	{'5'}	1
17	40804093	40804149	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1250	{'7'}	1
17	40824222	40824390	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1251	{'7'}	1
17	41363552	41363612	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1252	{'4'}	1
17	41363728	41363802	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1253	{'4'}	1
17	41401001	41401107	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1254	{'10'}	1
17	42082430	42082674	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1255	{'3'}	1
17	42287928	42287992	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1256	{'3'}	1
17	42403088	42403177	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1257	{'4'}	1
17	45786274	45786339	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1258	{'3'}	1
17	45786404	45786661	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1259	{'3'}	1
17	45928007	45928078	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1260	{'9'}	1
17	45928312	45928443	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1261	{'5'}	1
17	46671834	46671887	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1262	{'11'}	1
17	46711157	46711483	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1263	{'11'}	1
17	46796395	46796482	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1264	{'4'}	1
17	47210224	47210297	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1265	{'8'}	1
17	47968011	47968065	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1266	{'11'}	1
17	48195544	48195602	3	3,4,3	0	0	2	1	0	0	0	0	0	0	0	0	1267	{'3', '4'}	2
17	48545629	48545655	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1268	{'3'}	1
17	49229440	49229533	4	6,6,7,7	0	0	0	0	0	2	2	0	0	0	0	0	1269	{'7', '6'}	2
17	54911952	54912292	3	5,5,9	0	0	0	0	2	0	0	0	1	0	0	0	1270	{'9', '5'}	2
17	55923602	55923648	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1271	{'2'}	1
17	58217456	58217486	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1272	{'11'}	1
17	59473098	59473177	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1273	{'12'}	1
17	59533895	59533972	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1274	{'12'}	1
17	61817233	61817300	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1275	{'4'}	1
17	64672114	64672189	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1276	{'4'}	1
17	66017534	66017588	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1277	{'10'}	1
17	68536062	68536143	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1278	{'9'}	1
17	70119085	70119157	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1279	{'2'}	1
17	70409589	70409706	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1280	{'6'}	1
17	70565529	70565606	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1281	{'7'}	1
17	70636600	70636688	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1282	{'5'}	1
17	70636753	70636831	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1283	{'5'}	1
17	71201727	71201785	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1284	{'4'}	1
17	71357776	71357853	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1285	{'10'}	1
17	71391436	71391493	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1286	{'9'}	1
17	72208476	72208540	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1287	{'11'}	1
17	72427511	72427679	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1288	{'8'}	1
17	73073785	73073830	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1289	{'9'}	1
17	73084092	73084186	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1290	{'4'}	1
17	73084329	73084422	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1291	{'11'}	1
17	73719832	73719887	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1292	{'6'}	1
17	73805962	73806019	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1293	{'3'}	1
17	74275125	74275126	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1294	{'3'}	1
17	74275398	74275471	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1295	{'12'}	1
17	74526158	74526223	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1296	{'5'}	1
17	75303178	75303232	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1297	{'6'}	1
17	75316007	75316060	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1298	{'2'}	1
17	75452090	75452163	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1299	{'5'}	1
17	76123783	76123865	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1300	{'11'}	1
17	76127938	76128101	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1301	{'5'}	1
17	76128252	76128387	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1302	{'5'}	1
17	76355183	76355743	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1303	{'4'}	1
17	76880096	76880145	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1304	{'3'}	1
17	76991091	76991167	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1305	{'4'}	1
17	76991379	76991465	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1306	{'4'}	1
17	76993708	76993760	2	4,6	0	0	0	1	0	1	0	0	0	0	0	0	1307	{'6', '4'}	2
17	76994845	76994849	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1308	{'4'}	1
17	77786551	77786640	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1309	{'4'}	1
17	77789545	77789641	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1310	{'11'}	1
17	77815481	77815617	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1311	{'5'}	1
17	77899598	77899683	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1312	{'6'}	1
17	77921356	77921421	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1313	{'7'}	1
17	77922767	77922961	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1314	{'5'}	1
17	77924611	77924666	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1315	{'5'}	1
17	77953023	77953083	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1316	{'4'}	1
17	77960663	77960707	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1317	{'3'}	1
17	78083791	78083841	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1318	{'7'}	1
17	78165804	78165883	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1319	{'7'}	1
17	78489299	78489366	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1320	{'7'}	1
17	79005662	79005733	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1321	{'2'}	1
17	79059365	79059376	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1322	{'4'}	1
17	79102810	79102868	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1323	{'5'}	1
17	79104962	79105009	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1324	{'2'}	1
17	79355864	79355940	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1325	{'5'}	1
17	79369837	79370068	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1326	{'8'}	1
17	79372227	79372327	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1327	{'9'}	1
17	79374093	79374215	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1328	{'11'}	1
17	79374291	79374310	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1329	{'11'}	1
17	79426502	79426579	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1330	{'6'}	1
17	79428987	79429084	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1331	{'6'}	1
17	79799411	79799525	4	9,7,9,7	0	0	0	0	0	0	2	0	2	0	0	0	1332	{'9', '7'}	2
17	79952367	79952461	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1333	{'2'}	1
17	79970511	79970565	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1334	{'2'}	1
17	80019120	80019183	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1335	{'4'}	1
17	80022764	80022824	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1336	{'12'}	1
17	80050821	80050881	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1337	{'4'}	1
17	80058671	80058884	3	3,3,4	0	0	2	1	0	0	0	0	0	0	0	0	1338	{'3', '4'}	2
17	80282543	80282593	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1339	{'9'}	1
17	80289652	80289711	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1340	{'9'}	1
17	80333605	80333657	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1341	{'10'}	1
17	80571424	80571538	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1342	{'2'}	1
17	80662563	80662595	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1343	{'6'}	1
17	80816864	80816977	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1344	{'7'}	1
17	80840789	80840852	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1345	{'4'}	1
17	80848209	80848240	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1346	{'2'}	1
17	80867524	80867603	4	6,4,6,4	0	0	0	2	0	2	0	0	0	0	0	0	1347	{'6', '4'}	2
17	80968130	80968230	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1348	{'2'}	1
17	81042628	81042814	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1349	{'2'}	1
17	81042913	81042987	4	11,2,11,11	0	1	0	0	0	0	0	0	0	0	3	0	1350	{'2', '11'}	2
18	515275	515348	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1351	{'10'}	1
18	3360422	3360528	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1352	{'5'}	1
18	3499041	3499236	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1353	{'10'}	1
18	3580633	3580824	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1354	{'10'}	1
18	4009004	4009054	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1355	{'10'}	1
18	4333764	4333776	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1356	{'10'}	1
18	8659613	8659671	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1357	{'11'}	1
18	9404669	9404770	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1358	{'12'}	1
18	10032591	10032670	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1359	{'11'}	1
18	12307581	12307631	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1360	{'11'}	1
18	12376147	12376200	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1361	{'12'}	1
18	19750217	19750338	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1362	{'8'}	1
18	19757016	19757118	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1363	{'3'}	1
18	19928500	19928748	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1364	{'8'}	1
18	19928802	19928885	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1365	{'8'}	1
18	20716534	20716687	4	9,4,9,4	0	0	0	2	0	0	0	0	2	0	0	0	1366	{'9', '4'}	2
18	21269915	21270121	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1367	{'4'}	1
18	21851616	21851732	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1368	{'8'}	1
18	24443381	24443438	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1369	{'8'}	1
18	28681483	28681615	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1370	{'8'}	1
18	31158825	31158898	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1371	{'8'}	1
18	33767905	33768104	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1372	{'11'}	1
18	34833563	34833660	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1373	{'2'}	1
18	43906257	43906344	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1374	{'7'}	1
18	44013510	44013584	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1375	{'11'}	1
18	45354562	45354751	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1376	{'2'}	1
18	46317089	46317157	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1377	{'2'}	1
18	46428538	46428602	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1378	{'5'}	1
18	46989643	46989693	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1379	{'4'}	1
18	55095158	55095182	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1380	{'11'}	1
18	55095923	55095979	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1381	{'11'}	1
18	55107131	55107196	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1382	{'11'}	1
18	55469022	55469154	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1383	{'9'}	1
18	55470843	55470975	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1384	{'5'}	1
18	56815963	56816040	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1385	{'11'}	1
18	56941268	56941366	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1386	{'11'}	1
18	60278766	60278825	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1387	{'10'}	1
18	67870584	67870682	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1388	{'5'}	1
18	70862213	70862268	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1389	{'10'}	1
18	72124399	72124508	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1390	{'8'}	1
18	72843589	72843765	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1391	{'4'}	1
18	72961050	72961114	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1392	{'11'}	1
18	74060596	74060676	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1393	{'7'}	1
18	74171674	74171795	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1394	{'10'}	1
18	76266107	76266159	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1395	{'5'}	1
18	76266212	76266312	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1396	{'5'}	1
18	76365414	76365519	4	4,4,7,4	0	0	0	3	0	0	1	0	0	0	0	0	1397	{'7', '4'}	2
18	76737149	76737251	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1398	{'11'}	1
18	76828939	76829043	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1399	{'11'}	1
18	77159613	77159632	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1400	{'3'}	1
18	77289019	77289105	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1401	{'3'}	1
18	77544290	77544343	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1402	{'10'}	1
19	290778	290898	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1403	{'8'}	1
19	291202	291380	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1404	{'8'}	1
19	548979	549045	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1405	{'9'}	1
19	591634	591719	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1406	{'11'}	1
19	639859	639970	1	9	0	0	0	0	0	0	0	0	1	0	0	0	1407	{'9'}	1
19	781104	781176	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1408	{'1'}	1
19	884200	884336	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1409	{'2'}	1
19	900909	901098	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1410	{'10'}	1
19	948346	948479	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1411	{'8'}	1
19	1009003	1009217	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1412	{'10'}	1
19	1009431	1009581	1	10	0	0	0	0	0	0	0	0	0	1	0	0	1413	{'10'}	1
19	1082439	1082478	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1414	{'12'}	1
19	1082585	1082647	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1415	{'12'}	1
19	1082949	1083146	4	11,9,11,9	0	0	0	0	0	0	0	0	2	0	2	0	1416	{'9', '11'}	2
19	1112236	1112298	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1417	{'4'}	1
19	1131825	1131930	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1418	{'11'}	1
19	1165069	1165143	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1419	{'3'}	1
19	1210407	1210462	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1420	{'5'}	1
19	1227620	1227623	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1421	{'6'}	1
19	1227675	1227915	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1422	{'6'}	1
19	1255353	1255474	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1423	{'5'}	1
19	1255541	1255676	1	5	0	0	0	0	1	0	0	0	0	0	0	0	1424	{'5'}	1
19	1265950	1266067	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1425	{'4'}	1
19	1271605	1271684	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1426	{'4'}	1
19	1274245	1274329	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1427	{'4'}	1
19	1336308	1336353	1	7	0	0	0	0	0	0	1	0	0	0	0	0	1428	{'7'}	1
19	1363110	1363176	1	12	0	0	0	0	0	0	0	0	0	0	0	1	1429	{'12'}	1
